,index,alias,Date,curr_curtail_type,curr_watts,Season,Type,Businessday,Uncontrolled,Daily kWh
4294,4294,BPAa535,2018-07-22,5.448611111111111,70.27777777777777,2.0,1.0,0.0,0.0,1.6866666666666665
4295,4295,BPAa535,2018-07-23,8.0,58.77777777777778,2.0,1.0,1.0,1.0,1.4106666666666667
4296,4296,BPAa535,2018-07-26,8.0,18.4,2.0,1.0,1.0,1.0,0.4416
4297,4297,BPAa535,2018-07-27,8.0,17.633333333333333,2.0,1.0,1.0,1.0,0.42319999999999997
4298,4298,BPAa535,2018-07-28,8.0,14.055555555555555,2.0,1.0,0.0,1.0,0.3373333333333333
4299,4299,BPAa535,2018-07-29,8.0,0.0,2.0,1.0,0.0,1.0,0.0
4300,4300,BPAa535,2018-07-30,5.16875,69.5111111111111,2.0,1.0,1.0,0.0,1.6682666666666663
4301,4301,BPAa535,2018-08-01,5.166666666666667,35.266666666666666,2.0,1.0,1.0,0.0,0.8463999999999999
4302,4302,BPAa535,2018-08-02,5.166666666666667,84.84444444444445,2.0,1.0,1.0,0.0,2.0362666666666667
4303,4303,BPAa535,2018-08-04,5.166666666666667,44.72222222222222,2.0,1.0,0.0,0.0,1.0733333333333333
4304,4304,BPAa535,2018-08-06,7.708333333333333,24.533333333333335,2.0,1.0,1.0,0.0,0.5888000000000001
4305,4305,BPAa535,2018-08-07,8.0,94.81111111111112,2.0,1.0,1.0,1.0,2.2754666666666665
4306,4306,BPAa535,2018-08-09,8.0,58.266666666666666,2.0,1.0,1.0,1.0,1.3984
4307,4307,BPAa535,2018-08-10,8.0,41.144444444444446,2.0,1.0,1.0,1.0,0.9874666666666667
4308,4308,BPAa535,2018-08-11,8.0,22.744444444444444,2.0,1.0,0.0,1.0,0.5458666666666667
4309,4309,BPAa535,2018-08-14,5.448611111111111,56.477777777777774,2.0,1.0,1.0,0.0,1.3554666666666666
4310,4310,BPAa535,2018-08-15,6.741666666666666,22.744444444444444,2.0,1.0,1.0,0.0,0.5458666666666667
4311,4311,BPAa535,2018-08-16,5.448611111111111,18.91111111111111,2.0,1.0,1.0,0.0,0.4538666666666667
4312,4312,BPAa535,2018-08-17,6.741666666666666,20.444444444444443,2.0,1.0,1.0,0.0,0.49066666666666664
4313,4313,BPAa535,2018-08-18,6.741666666666666,55.455555555555556,2.0,1.0,0.0,0.0,1.3309333333333333
4314,4314,BPAa535,2018-08-20,8.0,19.677777777777777,2.0,1.0,1.0,1.0,0.47226666666666667
4315,4315,BPAa535,2018-08-21,8.0,0.0,2.0,1.0,1.0,1.0,0.0
4316,4316,BPAa535,2018-08-22,8.0,18.4,2.0,1.0,1.0,1.0,0.4416
4317,4317,BPAa535,2018-08-23,8.0,130.6340277777778,2.0,1.0,1.0,1.0,3.135216666666667
4318,4318,BPAa535,2018-08-24,8.0,0.0,2.0,1.0,1.0,1.0,0.0
4319,4319,BPAa535,2018-08-25,8.0,16.1,2.0,1.0,0.0,1.0,0.3864
4320,4320,BPAa535,2018-08-26,8.0,17.377777777777776,2.0,1.0,0.0,1.0,0.4170666666666666
4321,4321,BPAa541,2018-01-22,6.591666666666667,328.77222222222224,3.0,1.0,1.0,0.0,7.890533333333334
4322,4322,BPAa541,2018-01-23,5.183333333333334,260.4111111111111,3.0,1.0,1.0,0.0,6.249866666666667
4323,4323,BPAa541,2018-01-24,5.14375,196.5861111111111,3.0,1.0,1.0,0.0,4.718066666666666
4324,4324,BPAa541,2018-01-25,5.183333333333334,417.9611111111111,3.0,1.0,1.0,0.0,10.031066666666666
4325,4325,BPAa541,2018-01-26,5.1930555555555555,346.46944444444443,3.0,1.0,1.0,0.0,8.315266666666666
4326,4326,BPAa541,2018-01-27,5.188194444444444,197.73611111111111,3.0,1.0,0.0,0.0,4.745666666666667
4327,4327,BPAa541,2018-01-28,5.183333333333334,132.63333333333333,3.0,1.0,0.0,0.0,3.1832
4328,4328,BPAa541,2018-01-29,8.0,209.42777777777778,3.0,1.0,1.0,1.0,5.026266666666666
4329,4329,BPAa541,2018-01-31,8.0,287.0527777777778,3.0,1.0,1.0,1.0,6.889266666666668
4330,4330,BPAa541,2018-02-01,8.0,281.55833333333334,3.0,1.0,1.0,1.0,6.7574
4331,4331,BPAa541,2018-02-02,8.0,130.5888888888889,3.0,1.0,1.0,1.0,3.1341333333333337
4332,4332,BPAa541,2018-02-03,8.0,94.81111111111112,3.0,1.0,0.0,1.0,2.2754666666666665
4333,4333,BPAa541,2018-02-04,8.0,97.62222222222222,3.0,1.0,0.0,1.0,2.3429333333333333
4334,4334,BPAa541,2018-02-05,5.8875,154.99444444444444,3.0,1.0,1.0,0.0,3.719866666666667
4335,4335,BPAa541,2018-02-06,5.892361111111111,122.41111111111111,3.0,1.0,1.0,0.0,2.937866666666667
4336,4336,BPAa541,2018-02-07,5.892361111111111,117.04444444444445,3.0,1.0,1.0,0.0,2.809066666666667
4337,4337,BPAa541,2018-02-08,5.886805555555555,179.2722222222222,3.0,1.0,1.0,0.0,4.302533333333333
4338,4338,BPAa541,2018-02-09,5.892361111111111,297.14722222222224,3.0,1.0,1.0,0.0,7.1315333333333335
4339,4339,BPAa541,2018-02-10,5.892361111111111,226.55,3.0,1.0,0.0,0.0,5.437200000000001
4340,4340,BPAa541,2018-02-11,5.8875,351.9638888888889,3.0,1.0,0.0,0.0,8.447133333333333
4341,4341,BPAa541,2018-02-12,8.0,354.1361111111111,3.0,1.0,1.0,1.0,8.499266666666667
4342,4342,BPAa541,2018-02-13,8.0,320.7861111111111,3.0,1.0,1.0,1.0,7.6988666666666665
4343,4343,BPAa541,2018-02-14,8.0,381.9916666666667,3.0,1.0,1.0,1.0,9.1678
4344,4344,BPAa541,2018-02-15,8.0,349.72777777777776,3.0,1.0,1.0,1.0,8.393466666666667
4345,4345,BPAa541,2018-02-16,8.0,220.99166666666667,3.0,1.0,1.0,1.0,5.3038
4346,4346,BPAa541,2018-02-17,8.0,235.94166666666666,3.0,1.0,0.0,1.0,5.6626
4347,4347,BPAa541,2018-02-18,8.0,471.5,3.0,1.0,0.0,1.0,11.316
4348,4348,BPAa541,2018-02-19,5.988888888888889,451.375,3.0,1.0,0.0,0.0,10.833
4349,4349,BPAa541,2018-02-20,5.988888888888889,428.375,3.0,1.0,1.0,0.0,10.281
4350,4350,BPAa541,2018-02-21,5.986805555555556,428.375,3.0,1.0,1.0,0.0,10.281
4351,4351,BPAa541,2018-02-22,6.179166666666666,339.25,3.0,1.0,1.0,0.0,8.142
4352,4352,BPAa541,2018-02-23,5.897222222222222,382.375,3.0,1.0,1.0,0.0,9.177
4353,4353,BPAa541,2018-02-24,5.8875,314.71666666666664,3.0,1.0,0.0,0.0,7.553199999999999
4354,4354,BPAa541,2018-02-25,5.8875,363.4638888888889,3.0,1.0,0.0,0.0,8.723133333333333
4355,4355,BPAa541,2018-02-26,7.708333333333333,352.28333333333336,3.0,1.0,1.0,0.0,8.4548
4356,4356,BPAa541,2018-02-27,8.0,311.39444444444445,3.0,1.0,1.0,1.0,7.473466666666667
4357,4357,BPAa541,2018-02-28,8.0,308.775,3.0,1.0,1.0,1.0,7.4106
4358,4358,BPAa541,2018-03-01,8.0,296.06111111111113,3.0,1.0,1.0,1.0,7.1054666666666675
4359,4359,BPAa541,2018-03-02,8.0,283.09166666666664,3.0,1.0,1.0,1.0,6.794199999999999
4360,4360,BPAa541,2018-03-03,8.0,395.6638888888889,3.0,1.0,0.0,1.0,9.495933333333335
4361,4361,BPAa541,2018-03-04,8.0,243.86388888888888,3.0,1.0,0.0,1.0,5.852733333333334
4362,4362,BPAa541,2018-03-05,5.8875,223.29166666666666,3.0,1.0,1.0,0.0,5.359
4363,4363,BPAa541,2018-03-06,5.8875,136.85,3.0,1.0,1.0,0.0,3.2843999999999998
4364,4364,BPAa541,2018-03-07,5.8875,157.35833333333332,3.0,1.0,1.0,0.0,3.7765999999999993
4365,4365,BPAa541,2018-03-08,5.988888888888889,128.41666666666666,3.0,1.0,1.0,0.0,3.082
4366,4366,BPAa541,2018-03-09,5.988888888888889,195.88333333333333,3.0,1.0,1.0,0.0,4.7012
4367,4367,BPAa541,2018-03-12,8.0,314.3333333333333,3.0,1.0,1.0,1.0,7.544
4368,4368,BPAa541,2018-03-13,8.0,183.9361111111111,3.0,1.0,1.0,1.0,4.414466666666666
4369,4369,BPAa541,2018-03-14,8.0,169.81666666666666,3.0,1.0,1.0,1.0,4.0756
4370,4370,BPAa541,2018-03-15,8.0,288.52222222222224,3.0,1.0,1.0,1.0,6.924533333333334
4371,4371,BPAa541,2018-03-16,8.0,242.39444444444445,3.0,1.0,1.0,1.0,5.817466666666667
4372,4372,BPAa541,2018-03-17,8.0,128.54444444444445,3.0,1.0,0.0,1.0,3.0850666666666666
4373,4373,BPAa541,2018-03-18,8.0,75.13333333333334,3.0,1.0,0.0,1.0,1.8032000000000004
4374,4374,BPAa541,2018-03-19,6.179166666666666,227.57222222222222,3.0,1.0,1.0,0.0,5.461733333333334
4375,4375,BPAa541,2018-03-20,5.892361111111111,114.36111111111111,3.0,1.0,1.0,0.0,2.744666666666667
4376,4376,BPAa541,2018-03-21,5.8875,107.65277777777777,3.0,1.0,1.0,0.0,2.5836666666666663
4377,4377,BPAa541,2018-03-22,7.2,127.26666666666667,3.0,1.0,1.0,0.0,3.0544000000000002
4378,4378,BPAa541,2018-03-23,6.179166666666666,225.3361111111111,3.0,1.0,1.0,0.0,5.408066666666667
4379,4379,BPAa541,2018-03-24,5.892361111111111,187.32222222222222,3.0,1.0,0.0,0.0,4.495733333333334
4380,4380,BPAa541,2018-03-26,7.688888888888889,227.25277777777777,3.0,1.0,1.0,0.0,5.454066666666667
4381,4381,BPAa541,2018-03-28,8.0,154.61111111111111,3.0,1.0,1.0,1.0,3.710666666666667
4382,4382,BPAa541,2018-03-29,8.0,126.62777777777778,3.0,1.0,1.0,1.0,3.039066666666667
4383,4383,BPAa541,2018-03-30,8.0,62.86666666666667,3.0,1.0,1.0,1.0,1.5088
4384,4384,BPAa541,2018-03-31,7.9944444444444445,119.85555555555555,3.0,1.0,0.0,0.0,2.876533333333333
4385,4385,BPAa541,2018-04-01,8.0,372.2784722222222,3.0,1.0,0.0,1.0,8.934683333333332
4386,4386,BPAa541,2018-04-02,7.0,312.9916666666667,1.0,1.0,1.0,0.0,7.5118
4387,4387,BPAa541,2018-04-03,5.386111111111111,254.46944444444443,1.0,1.0,1.0,0.0,6.107266666666667
4388,4388,BPAa541,2018-04-04,5.386111111111111,177.99444444444444,1.0,1.0,1.0,0.0,4.271866666666667
4389,4389,BPAa541,2018-04-05,5.386111111111111,122.41111111111111,1.0,1.0,1.0,0.0,2.937866666666667
4390,4390,BPAa541,2018-04-06,5.386111111111111,99.66666666666667,1.0,1.0,1.0,0.0,2.392
4391,4391,BPAa541,2018-04-08,5.3909722222222225,117.3,1.0,1.0,0.0,0.0,2.8152
4392,4392,BPAa541,2018-04-09,8.0,183.61666666666667,1.0,1.0,1.0,1.0,4.4068000000000005
4393,4393,BPAa541,2018-04-10,8.0,105.28888888888889,1.0,1.0,1.0,1.0,2.5269333333333335
4394,4394,BPAa541,2018-04-11,8.0,195.18055555555554,1.0,1.0,1.0,1.0,4.684333333333333
4395,4395,BPAa541,2018-04-12,8.0,185.8527777777778,1.0,1.0,1.0,1.0,4.460466666666667
4396,4396,BPAa541,2018-04-13,8.0,165.91944444444445,1.0,1.0,1.0,1.0,3.9820666666666664
4397,4397,BPAa541,2018-04-14,8.0,94.3,1.0,1.0,0.0,1.0,2.2632
4398,4398,BPAa541,2018-04-15,8.0,114.74444444444444,1.0,1.0,0.0,1.0,2.7538666666666667
4399,4399,BPAa541,2018-04-17,4.897222222222222,156.3361111111111,1.0,1.0,1.0,0.0,3.7520666666666664
4400,4400,BPAa541,2018-04-18,4.897222222222222,106.31111111111112,1.0,1.0,1.0,0.0,2.5514666666666668
4401,4401,BPAa541,2018-04-20,4.899305555555555,145.02777777777777,1.0,1.0,1.0,0.0,3.4806666666666666
4402,4402,BPAa541,2018-04-21,4.897222222222222,138.575,1.0,1.0,0.0,0.0,3.3257999999999996
4403,4403,BPAa541,2018-04-22,4.897222222222222,140.36388888888888,1.0,1.0,0.0,0.0,3.368733333333333
4404,4404,BPAa541,2018-04-23,7.698611111111111,176.71666666666667,1.0,1.0,1.0,0.0,4.2412
4405,4405,BPAa541,2018-04-24,8.0,141.70555555555555,1.0,1.0,1.0,1.0,3.4009333333333336
4406,4406,BPAa541,2018-04-25,8.0,90.46666666666667,1.0,1.0,1.0,1.0,2.1712
4407,4407,BPAa541,2018-04-26,8.0,68.74444444444444,1.0,1.0,1.0,1.0,1.6498666666666666
4408,4408,BPAa541,2018-04-28,8.0,70.02222222222223,1.0,1.0,0.0,1.0,1.6805333333333332
4409,4409,BPAa541,2018-04-29,8.0,168.7486111111111,1.0,1.0,0.0,1.0,4.049966666666666
4410,4410,BPAa541,2018-04-30,5.504861111111111,112.95555555555555,1.0,1.0,1.0,0.0,2.710933333333333
4411,4411,BPAa541,2018-05-01,5.502083333333333,100.43333333333334,1.0,1.0,1.0,0.0,2.4104
4412,4412,BPAa541,2018-05-02,5.506944444444445,153.97222222222223,1.0,1.0,1.0,0.0,3.6953333333333336
4413,4413,BPAa541,2018-05-03,5.502083333333333,87.65555555555555,1.0,1.0,1.0,0.0,2.103733333333333
4414,4414,BPAa541,2018-05-04,5.502083333333333,98.38888888888889,1.0,1.0,1.0,0.0,2.361333333333333
4415,4415,BPAa541,2018-05-05,5.5,83.05555555555556,1.0,1.0,0.0,0.0,1.9933333333333334
4416,4416,BPAa541,2018-05-06,5.502083333333333,70.53333333333333,1.0,1.0,0.0,0.0,1.6927999999999999
4417,4417,BPAa541,2018-05-07,8.0,59.03333333333333,1.0,1.0,1.0,1.0,1.4168
4418,4418,BPAa541,2018-05-08,8.0,66.7,1.0,1.0,1.0,1.0,1.6008000000000002
4419,4419,BPAa541,2018-05-09,8.0,109.63333333333334,1.0,1.0,1.0,1.0,2.6312
4420,4420,BPAa541,2018-05-11,7.9944444444444445,82.54444444444445,1.0,1.0,1.0,0.0,1.9810666666666668
4421,4421,BPAa541,2018-05-12,8.0,44.46666666666667,1.0,1.0,0.0,1.0,1.0672000000000001
4422,4422,BPAa541,2018-05-13,8.0,68.4888888888889,1.0,1.0,0.0,1.0,1.6437333333333335
4423,4423,BPAa541,2018-05-15,5.205555555555556,40.888888888888886,1.0,1.0,1.0,0.0,0.9813333333333333
4424,4424,BPAa541,2018-05-17,6.990277777777778,61.077777777777776,1.0,1.0,1.0,0.0,1.4658666666666667
4425,4425,BPAa541,2018-05-18,7.0,71.81111111111112,1.0,1.0,1.0,0.0,1.7234666666666667
4426,4426,BPAa541,2018-05-19,5.208333333333333,68.4888888888889,1.0,1.0,0.0,0.0,1.6437333333333335
4427,4427,BPAa541,2018-05-22,8.0,43.7,1.0,1.0,1.0,1.0,1.0488000000000002
4428,4428,BPAa541,2018-05-23,8.0,68.23333333333333,1.0,1.0,1.0,1.0,1.6376
4429,4429,BPAa541,2018-05-24,8.0,83.31111111111112,1.0,1.0,1.0,1.0,1.9994666666666667
4430,4430,BPAa541,2018-05-25,8.0,62.1,1.0,1.0,1.0,1.0,1.4904000000000002
4431,4431,BPAa541,2018-05-26,8.0,30.155555555555555,1.0,1.0,0.0,1.0,0.7237333333333333
4432,4432,BPAa541,2018-05-27,7.875,38.84444444444444,1.0,1.0,0.0,0.0,0.9322666666666667
4433,4433,BPAa541,2018-05-28,4.897222222222222,59.03333333333333,1.0,1.0,0.0,0.0,1.4168
4434,4434,BPAa541,2018-05-29,5.480555555555555,60.56666666666667,1.0,1.0,1.0,0.0,1.4536000000000002
4435,4435,BPAa541,2018-05-30,4.901388888888889,54.94444444444444,1.0,1.0,1.0,0.0,1.3186666666666664
4436,4436,BPAa541,2018-05-31,5.3284722222222225,48.81111111111111,1.0,1.0,1.0,0.0,1.1714666666666667
4437,4437,BPAa541,2018-06-01,4.897222222222222,66.95555555555555,1.0,1.0,1.0,0.0,1.606933333333333
4438,4438,BPAa541,2018-06-02,4.903472222222222,70.78888888888889,1.0,1.0,0.0,0.0,1.6989333333333334
4439,4439,BPAa541,2018-06-03,4.897222222222222,62.86666666666667,1.0,1.0,0.0,0.0,1.5088
4440,4440,BPAa541,2018-06-04,8.0,55.455555555555556,1.0,1.0,1.0,1.0,1.3309333333333333
4441,4441,BPAa541,2018-06-06,8.0,51.111111111111114,1.0,1.0,1.0,1.0,1.2266666666666668
4442,4442,BPAa541,2018-06-07,8.0,63.888888888888886,1.0,1.0,1.0,1.0,1.5333333333333332
4443,4443,BPAa541,2018-06-08,8.0,72.06666666666666,1.0,1.0,1.0,1.0,1.7295999999999998
4444,4444,BPAa541,2018-06-09,8.0,60.05555555555556,1.0,1.0,0.0,1.0,1.4413333333333336
4445,4445,BPAa541,2018-06-10,8.0,66.95555555555555,1.0,1.0,0.0,1.0,1.606933333333333
4446,4446,BPAa541,2018-06-12,5.4527777777777775,105.28888888888889,2.0,1.0,1.0,0.0,2.5269333333333335
4447,4447,BPAa541,2018-06-13,5.448611111111111,26.066666666666666,2.0,1.0,1.0,0.0,0.6256
4448,4448,BPAa541,2018-06-16,5.448611111111111,36.03333333333333,2.0,1.0,0.0,0.0,0.8647999999999999
4449,4449,BPAa541,2018-06-17,8.0,62.355555555555554,2.0,1.0,0.0,1.0,1.4965333333333333
4450,4450,BPAa541,2018-06-18,8.0,49.577777777777776,2.0,1.0,1.0,1.0,1.1898666666666666
4451,4451,BPAa541,2018-06-19,8.0,58.266666666666666,2.0,1.0,1.0,1.0,1.3984
4452,4452,BPAa541,2018-06-20,8.0,49.833333333333336,2.0,1.0,1.0,1.0,1.196
4453,4453,BPAa541,2018-06-21,8.0,70.53333333333333,2.0,1.0,1.0,1.0,1.6927999999999999
4454,4454,BPAa541,2018-06-22,8.0,57.75555555555555,2.0,1.0,1.0,1.0,1.3861333333333332
4455,4455,BPAa541,2018-06-25,6.031944444444444,71.3,2.0,1.0,1.0,0.0,1.7111999999999998
4456,4456,BPAa541,2018-06-26,5.448611111111111,66.7,2.0,1.0,1.0,0.0,1.6008000000000002
4457,4457,BPAa541,2018-06-28,5.448611111111111,54.68888888888889,2.0,1.0,1.0,0.0,1.3125333333333333
4458,4458,BPAa541,2018-06-29,5.448611111111111,69.0,2.0,1.0,1.0,0.0,1.656
4459,4459,BPAa541,2018-06-30,5.448611111111111,88.67777777777778,2.0,1.0,0.0,0.0,2.1282666666666663
4460,4460,BPAa541,2018-07-01,5.448611111111111,55.2,2.0,1.0,0.0,0.0,1.3248000000000002
4461,4461,BPAa541,2018-07-02,7.416666666666667,92.5111111111111,2.0,1.0,1.0,0.0,2.2202666666666664
4462,4462,BPAa541,2018-07-03,8.0,72.83333333333333,2.0,1.0,1.0,1.0,1.748
4463,4463,BPAa541,2018-07-05,8.0,47.78888888888889,2.0,1.0,1.0,1.0,1.1469333333333334
4464,4464,BPAa541,2018-07-06,8.0,55.455555555555556,2.0,1.0,1.0,1.0,1.3309333333333333
4465,4465,BPAa541,2018-07-08,8.0,65.93333333333334,2.0,1.0,0.0,1.0,1.5824
4466,4466,BPAa541,2018-07-10,5.448611111111111,34.5,2.0,1.0,1.0,0.0,0.828
4467,4467,BPAa541,2018-07-11,5.448611111111111,48.044444444444444,2.0,1.0,1.0,0.0,1.1530666666666667
4468,4468,BPAa541,2018-07-12,5.448611111111111,33.98888888888889,2.0,1.0,1.0,0.0,0.8157333333333333
4469,4469,BPAa541,2018-07-13,5.448611111111111,45.74444444444445,2.0,1.0,1.0,0.0,1.0978666666666668
4470,4470,BPAa541,2018-07-15,5.698611111111111,73.34444444444445,2.0,1.0,0.0,0.0,1.7602666666666669
4471,4471,BPAa541,2018-07-17,8.0,90.21111111111111,2.0,1.0,1.0,1.0,2.1650666666666667
4472,4472,BPAa541,2018-07-18,8.0,106.82222222222222,2.0,1.0,1.0,1.0,2.5637333333333334
4473,4473,BPAa541,2018-07-20,8.0,63.888888888888886,2.0,1.0,1.0,1.0,1.5333333333333332
4474,4474,BPAa541,2018-07-21,8.0,58.77777777777778,2.0,1.0,0.0,1.0,1.4106666666666667
4475,4475,BPAa541,2018-07-22,8.0,62.86666666666667,2.0,1.0,0.0,1.0,1.5088
4476,4476,BPAa541,2018-07-23,5.166666666666667,38.58888888888889,2.0,1.0,1.0,0.0,0.9261333333333334
4477,4477,BPAa541,2018-07-24,5.166666666666667,71.81111111111112,2.0,1.0,1.0,0.0,1.7234666666666667
4478,4478,BPAa541,2018-07-26,5.166666666666667,53.922222222222224,2.0,1.0,1.0,0.0,1.2941333333333334
4479,4479,BPAa541,2018-07-27,5.166666666666667,55.71111111111111,2.0,1.0,1.0,0.0,1.3370666666666666
4480,4480,BPAa541,2018-07-29,4.875,42.166666666666664,2.0,1.0,0.0,0.0,1.012
4481,4481,BPAa541,2018-07-31,8.0,65.93333333333334,2.0,1.0,1.0,1.0,1.5824
4482,4482,BPAa541,2018-08-01,8.0,61.333333333333336,2.0,1.0,1.0,1.0,1.472
4483,4483,BPAa541,2018-08-02,8.0,78.45555555555555,2.0,1.0,1.0,1.0,1.8829333333333331
4484,4484,BPAa541,2018-08-03,8.0,53.922222222222224,2.0,1.0,1.0,1.0,1.2941333333333334
4485,4485,BPAa541,2018-08-04,8.0,27.08888888888889,2.0,1.0,0.0,1.0,0.6501333333333333
4486,4486,BPAa541,2018-08-06,6.741666666666666,67.46666666666667,2.0,1.0,1.0,0.0,1.6192
4487,4487,BPAa541,2018-08-07,5.450694444444444,82.8,2.0,1.0,1.0,0.0,1.9871999999999999
4488,4488,BPAa541,2018-08-09,6.741666666666666,65.93333333333334,2.0,1.0,1.0,0.0,1.5824
4489,4489,BPAa541,2018-08-10,5.448611111111111,72.32222222222222,2.0,1.0,1.0,0.0,1.7357333333333334
4490,4490,BPAa541,2018-08-11,5.450694444444444,72.57777777777778,2.0,1.0,0.0,0.0,1.741866666666667
4491,4491,BPAa541,2018-08-12,5.450694444444444,79.9888888888889,2.0,1.0,0.0,0.0,1.9197333333333335
4492,4492,BPAa541,2018-08-13,8.0,65.93333333333334,2.0,1.0,1.0,1.0,1.5824
4493,4493,BPAa541,2018-08-15,8.0,76.92222222222222,2.0,1.0,1.0,1.0,1.8461333333333332
4494,4494,BPAa541,2018-08-16,8.0,73.34444444444445,2.0,1.0,1.0,1.0,1.7602666666666669
4495,4495,BPAa541,2018-08-17,8.0,73.85555555555555,2.0,1.0,1.0,1.0,1.7725333333333333
4496,4496,BPAa541,2018-08-18,8.0,56.477777777777774,2.0,1.0,0.0,1.0,1.3554666666666666
4497,4497,BPAa541,2018-08-19,8.0,35.77777777777778,2.0,1.0,0.0,1.0,0.8586666666666667
4498,4498,BPAa541,2018-08-20,4.625,83.05555555555556,2.0,1.0,1.0,0.0,1.9933333333333334
4499,4499,BPAa541,2018-08-21,6.45,90.21111111111111,2.0,1.0,1.0,0.0,2.1650666666666667
4500,4500,BPAa541,2018-08-23,4.333333333333333,123.68888888888888,2.0,1.0,1.0,0.0,2.9685333333333332
4501,4501,BPAa541,2018-08-24,6.45,48.3,2.0,1.0,1.0,0.0,1.1591999999999998
4502,4502,BPAa541,2018-08-25,6.741666666666666,46.25555555555555,2.0,1.0,0.0,0.0,1.1101333333333332
4503,4503,BPAa541,2018-08-26,4.625,70.02222222222223,2.0,1.0,0.0,0.0,1.6805333333333332
4504,4504,BPAa543,2018-01-22,6.9625,159.2111111111111,3.0,1.0,1.0,0.0,3.8210666666666664
4505,4505,BPAa543,2018-01-23,8.0,167.51666666666668,3.0,1.0,1.0,1.0,4.0204
4506,4506,BPAa543,2018-01-24,8.0,92.0,3.0,1.0,1.0,1.0,2.208
4507,4507,BPAa543,2018-01-25,8.0,140.9388888888889,3.0,1.0,1.0,1.0,3.382533333333334
4508,4508,BPAa543,2018-01-26,8.0,148.86111111111111,3.0,1.0,1.0,1.0,3.572666666666667
4509,4509,BPAa543,2018-01-27,8.0,107.33333333333333,3.0,1.0,0.0,1.0,2.576
4510,4510,BPAa543,2018-01-28,8.0,129.3111111111111,3.0,1.0,0.0,1.0,3.1034666666666664
4511,4511,BPAa543,2018-01-29,6.475694444444445,133.65555555555557,3.0,1.0,1.0,0.0,3.2077333333333335
4512,4512,BPAa543,2018-01-30,5.8875,99.66666666666667,3.0,1.0,1.0,0.0,2.392
4513,4513,BPAa543,2018-01-31,5.8875,98.2611111111111,3.0,1.0,1.0,0.0,2.3582666666666663
4514,4514,BPAa543,2018-02-01,5.892361111111111,92.25555555555556,3.0,1.0,1.0,0.0,2.2141333333333333
4515,4515,BPAa543,2018-02-02,5.8875,105.8,3.0,1.0,1.0,0.0,2.5391999999999997
4516,4516,BPAa543,2018-02-03,5.892361111111111,127.52222222222223,3.0,1.0,0.0,0.0,3.0605333333333333
4517,4517,BPAa543,2018-02-04,6.008333333333334,183.48888888888888,3.0,1.0,0.0,0.0,4.403733333333333
4518,4518,BPAa543,2018-02-05,8.0,105.28888888888889,3.0,1.0,1.0,1.0,2.5269333333333335
4519,4519,BPAa543,2018-02-06,8.0,78.71111111111111,3.0,1.0,1.0,1.0,1.8890666666666667
4520,4520,BPAa543,2018-02-07,8.0,105.03333333333333,3.0,1.0,1.0,1.0,2.5208000000000004
4521,4521,BPAa543,2018-02-08,8.0,92.0,3.0,1.0,1.0,1.0,2.208
4522,4522,BPAa543,2018-02-09,8.0,112.44444444444444,3.0,1.0,1.0,1.0,2.6986666666666665
4523,4523,BPAa543,2018-02-10,8.0,93.53333333333333,3.0,1.0,0.0,1.0,2.2448
4524,4524,BPAa543,2018-02-11,8.0,140.55555555555554,3.0,1.0,0.0,1.0,3.373333333333333
4525,4525,BPAa543,2018-02-12,6.1402777777777775,131.35555555555555,3.0,1.0,1.0,0.0,3.1525333333333334
4526,4526,BPAa543,2018-02-13,5.897222222222222,118.32222222222222,3.0,1.0,1.0,0.0,2.8397333333333337
4527,4527,BPAa543,2018-02-14,6.920833333333333,98.45277777777778,3.0,1.0,1.0,0.0,2.3628666666666667
4528,4528,BPAa543,2018-02-15,5.8875,115.0,3.0,1.0,1.0,0.0,2.76
4529,4529,BPAa543,2018-02-16,5.892361111111111,159.40277777777777,3.0,1.0,1.0,0.0,3.8256666666666663
4530,4530,BPAa543,2018-02-17,5.8875,129.82222222222222,3.0,1.0,0.0,0.0,3.1157333333333335
4531,4531,BPAa543,2018-02-19,8.0,311.4270833333333,3.0,1.0,0.0,1.0,7.47425
4532,4532,BPAa543,2018-02-20,8.0,206.425,3.0,1.0,1.0,1.0,4.954200000000001
4533,4533,BPAa543,2018-02-21,8.0,168.28333333333333,3.0,1.0,1.0,1.0,4.0388
4534,4534,BPAa543,2018-02-22,8.0,220.99166666666667,3.0,1.0,1.0,1.0,5.3038
4535,4535,BPAa543,2018-02-23,8.0,371.75694444444446,3.0,1.0,1.0,1.0,8.922166666666667
4536,4536,BPAa543,2018-02-24,8.0,250.52430555555554,3.0,1.0,0.0,1.0,6.012583333333333
4537,4537,BPAa543,2018-02-26,5.988888888888889,52.13333333333333,3.0,1.0,1.0,0.0,1.2512
4538,4538,BPAa543,2018-02-27,5.988888888888889,166.175,3.0,1.0,1.0,0.0,3.9882000000000004
4539,4539,BPAa543,2018-02-28,5.8875,171.66944444444445,3.0,1.0,1.0,0.0,4.120066666666666
4540,4540,BPAa543,2018-03-01,5.8875,167.45277777777778,3.0,1.0,1.0,0.0,4.018866666666667
4541,4541,BPAa543,2018-03-02,5.988888888888889,121.13333333333334,3.0,1.0,1.0,0.0,2.9072000000000005
4542,4542,BPAa543,2018-03-03,5.892361111111111,212.36666666666667,3.0,1.0,0.0,0.0,5.0968
